"","day","DateTime","daily_mean_temp","temp_5.5"
"107",2007-12-22,"2007-12-22 12:00:00",0.903680555555556,0.903680555555556
"108",2007-12-23,"2007-12-23 12:00:00",0.895833333333333,0.895833333333333
"109",2007-12-24,"2007-12-24 12:00:00",0.904166666666667,0.904166666666667
"110",2007-12-25,"2007-12-25 12:00:00",0.919305555555556,0.919305555555556
"111",2007-12-26,"2007-12-26 12:00:00",0.961458333333333,0.961458333333333
"112",2007-12-27,"2007-12-27 12:00:00",1.03138888888889,1.03138888888889
"113",2007-12-28,"2007-12-28 12:00:00",1.07902777777778,1.07902777777778
"114",2007-12-29,"2007-12-29 12:00:00",1.07854166666667,1.07854166666667
"115",2007-12-30,"2007-12-30 12:00:00",1.08236111111111,1.08236111111111
"116",2007-12-31,"2007-12-31 12:00:00",1.10194444444444,1.10194444444444
"117",2008-01-01,"2008-01-01 12:00:00",1.12548611111111,1.12548611111111
"118",2008-01-02,"2008-01-02 12:00:00",1.13694444444444,1.13694444444444
"119",2008-01-03,"2008-01-03 12:00:00",1.13743055555556,1.13743055555556
"120",2008-01-04,"2008-01-04 12:00:00",1.13958333333333,1.13958333333333
"121",2008-01-05,"2008-01-05 12:00:00",1.14,1.14
"122",2008-01-06,"2008-01-06 12:00:00",1.13958333333333,1.13958333333333
"123",2008-01-07,"2008-01-07 12:00:00",1.13923611111111,1.13923611111111
"124",2008-01-08,"2008-01-08 12:00:00",1.12916666666667,1.12916666666667
"125",2008-01-09,"2008-01-09 12:00:00",1.13506944444444,1.13506944444444
"126",2008-01-10,"2008-01-10 12:00:00",1.16944444444444,1.16944444444444
"127",2008-01-11,"2008-01-11 12:00:00",1.20708333333333,1.20708333333333
"128",2008-01-12,"2008-01-12 12:00:00",1.22569444444444,1.22569444444444
"129",2008-01-13,"2008-01-13 12:00:00",1.27152777777778,1.27152777777778
"130",2008-01-14,"2008-01-14 12:00:00",1.320625,1.320625
"131",2008-01-15,"2008-01-15 12:00:00",1.28444444444444,1.28444444444444
"132",2008-01-16,"2008-01-16 12:00:00",1.30736111111111,1.30736111111111
"133",2008-01-17,"2008-01-17 12:00:00",1.33020833333333,1.33020833333333
"134",2008-01-18,"2008-01-18 12:00:00",1.32875,1.32875
"135",2008-01-19,"2008-01-19 12:00:00",1.32201388888889,1.32201388888889
"136",2008-01-20,"2008-01-20 12:00:00",1.32833333333333,1.32833333333333
"137",2008-01-21,"2008-01-21 12:00:00",1.32965277777778,1.32965277777778
"138",2008-01-22,"2008-01-22 12:00:00",1.32986111111111,1.32986111111111
"139",2008-01-23,"2008-01-23 12:00:00",1.32979166666667,1.32979166666667
"140",2008-01-24,"2008-01-24 12:00:00",1.33555555555556,1.33555555555556
"141",2008-01-25,"2008-01-25 12:00:00",1.34041666666667,1.34041666666667
"142",2008-01-26,"2008-01-26 12:00:00",1.35263888888889,1.35263888888889
"143",2008-01-27,"2008-01-27 12:00:00",1.34319444444444,1.34319444444444
"144",2008-01-28,"2008-01-28 12:00:00",1.34013888888889,1.34013888888889
"145",2008-01-29,"2008-01-29 12:00:00",1.35652777777778,1.35652777777778
"146",2008-02-03,"2008-02-03 12:00:00",1.36902985074627,1.36902985074627
"147",2008-02-04,"2008-02-04 12:00:00",1.37430555555556,1.37430555555556
"148",2008-02-05,"2008-02-05 12:00:00",1.38618055555556,1.38618055555556
"149",2008-02-06,"2008-02-06 12:00:00",1.40534722222222,1.40534722222222
"150",2008-02-07,"2008-02-07 12:00:00",1.426875,1.426875
"151",2008-02-08,"2008-02-08 12:00:00",1.41548611111111,1.41548611111111
"152",2008-02-09,"2008-02-09 12:00:00",1.39520833333333,1.39520833333333
"153",2008-02-10,"2008-02-10 12:00:00",1.41854166666667,1.41854166666667
"154",2008-02-11,"2008-02-11 12:00:00",1.44194444444444,1.44194444444444
"155",2008-02-12,"2008-02-12 12:00:00",1.45097222222222,1.45097222222222
"156",2008-02-13,"2008-02-13 12:00:00",1.43671328671329,1.43671328671329
"157",2008-02-14,"2008-02-14 12:00:00",1.42222222222222,1.42222222222222
"158",2008-02-15,"2008-02-15 12:00:00",1.394375,1.394375
"159",2008-02-16,"2008-02-16 12:00:00",1.40131944444444,1.40131944444444
"160",2008-02-17,"2008-02-17 12:00:00",1.43611111111111,1.43611111111111
"161",2008-02-18,"2008-02-18 12:00:00",1.41958333333333,1.41958333333333
"162",2008-02-19,"2008-02-19 12:00:00",1.45847222222222,1.45847222222222
"163",2008-02-20,"2008-02-20 12:00:00",1.46013888888889,1.46013888888889
"164",2008-02-21,"2008-02-21 12:00:00",1.45743055555556,1.45743055555556
"165",2008-02-22,"2008-02-22 12:00:00",1.45326388888889,1.45326388888889
"166",2008-02-23,"2008-02-23 12:00:00",1.45520833333333,1.45520833333333
"167",2008-02-24,"2008-02-24 12:00:00",1.446875,1.446875
"168",2008-02-25,"2008-02-25 12:00:00",1.420625,1.420625
"169",2008-02-26,"2008-02-26 12:00:00",1.43454545454545,1.43454545454545
"170",2008-02-27,"2008-02-27 12:00:00",1.43659722222222,1.43659722222222
"171",2008-02-28,"2008-02-28 12:00:00",1.4175,1.4175
"172",2008-02-29,"2008-02-29 12:00:00",1.45875,1.45875
"173",2008-03-01,"2008-03-01 12:00:00",1.46256944444444,1.46256944444444
"174",2008-03-02,"2008-03-02 12:00:00",1.46381944444444,1.46381944444444
"175",2008-03-03,"2008-03-03 12:00:00",1.48076388888889,1.48076388888889
"176",2008-03-04,"2008-03-04 12:00:00",1.47798611111111,1.47798611111111
"177",2008-03-05,"2008-03-05 12:00:00",1.5025,1.5025
"178",2008-03-06,"2008-03-06 12:00:00",1.46909722222222,1.46909722222222
"179",2008-03-07,"2008-03-07 12:00:00",1.46076388888889,1.46076388888889
"180",2008-03-08,"2008-03-08 12:00:00",1.46195804195804,1.46195804195804
"181",2008-03-09,"2008-03-09 12:00:00",1.47666666666667,1.47666666666667
"182",2008-03-10,"2008-03-10 12:00:00",1.47145833333333,1.47145833333333
"183",2008-03-11,"2008-03-11 12:00:00",1.50652777777778,1.50652777777778
"184",2008-03-12,"2008-03-12 12:00:00",1.53701388888889,1.53701388888889
"185",2008-03-13,"2008-03-13 12:00:00",1.52208333333333,1.52208333333333
"186",2008-03-14,"2008-03-14 12:00:00",1.53451388888889,1.53451388888889
"187",2008-03-15,"2008-03-15 12:00:00",1.51944444444444,1.51944444444444
"188",2008-03-16,"2008-03-16 12:00:00",1.53131944444444,1.53131944444444
"189",2008-03-17,"2008-03-17 12:00:00",1.52041666666667,1.52041666666667
"190",2008-03-18,"2008-03-18 12:00:00",1.52638888888889,1.52638888888889
"191",2008-03-19,"2008-03-19 12:00:00",1.588125,1.588125
"192",2008-03-20,"2008-03-20 12:00:00",1.57743055555556,1.57743055555556
"193",2008-03-21,"2008-03-21 12:00:00",1.54159722222222,1.54159722222222
"194",2008-03-22,"2008-03-22 12:00:00",1.529375,1.529375
"195",2008-03-23,"2008-03-23 12:00:00",1.56138888888889,1.56138888888889
"196",2008-03-24,"2008-03-24 12:00:00",1.60631944444444,1.60631944444444
"197",2008-03-25,"2008-03-25 12:00:00",1.6,1.6
"198",2008-03-26,"2008-03-26 12:00:00",1.6125,1.6125
"199",2008-03-27,"2008-03-27 12:00:00",1.67395833333333,1.67395833333333
"200",2008-03-28,"2008-03-28 12:00:00",1.69423611111111,1.69423611111111
"201",2008-03-29,"2008-03-29 12:00:00",1.70777777777778,1.70777777777778
"202",2008-03-30,"2008-03-30 12:00:00",1.70534722222222,1.70534722222222
"203",2008-03-31,"2008-03-31 12:00:00",1.70527777777778,1.70527777777778
"204",2008-04-01,"2008-04-01 12:00:00",1.70923611111111,1.70923611111111
"205",2008-04-02,"2008-04-02 12:00:00",1.71881944444444,1.71881944444444
"206",2008-04-03,"2008-04-03 12:00:00",1.718125,1.718125
"207",2008-04-04,"2008-04-04 12:00:00",1.74777777777778,1.74777777777778
"208",2008-04-05,"2008-04-05 12:00:00",1.76666666666667,1.76666666666667
"209",2008-04-06,"2008-04-06 12:00:00",1.77277777777778,1.77277777777778
"210",2008-04-07,"2008-04-07 12:00:00",1.81590277777778,1.81590277777778
"211",2008-04-08,"2008-04-08 12:00:00",1.87013888888889,1.87013888888889
"212",2008-04-09,"2008-04-09 12:00:00",1.90986111111111,1.90986111111111
"213",2008-04-10,"2008-04-10 12:00:00",1.95854166666667,1.95854166666667
"214",2008-04-11,"2008-04-11 12:00:00",2.02270833333333,2.02270833333333
"215",2008-04-12,"2008-04-12 12:00:00",2.11027777777778,2.11027777777778
"216",2008-04-13,"2008-04-13 12:00:00",2.16993055555556,2.16993055555556
"217",2008-04-14,"2008-04-14 12:00:00",2.20583333333333,2.20583333333333
"218",2008-04-15,"2008-04-15 12:00:00",2.32979020979021,2.32979020979021
"219",2008-04-16,"2008-04-16 12:00:00",2.50055555555556,2.50055555555556
"220",2008-04-17,"2008-04-17 12:00:00",2.64743055555556,2.64743055555556
"221",2008-04-18,"2008-04-18 12:00:00",2.73340277777778,2.73340277777778
"222",2008-04-19,"2008-04-19 12:00:00",2.84694444444444,2.84694444444444
"223",2008-04-20,"2008-04-20 12:00:00",3.090625,3.090625
"224",2008-04-21,"2008-04-21 12:00:00",3.41166666666667,3.41166666666667
"225",2008-04-22,"2008-04-22 12:00:00",3.76506944444444,3.76506944444444
"226",2008-04-23,"2008-04-23 12:00:00",3.93375,3.93375
"227",2008-04-24,"2008-04-24 12:00:00",4.31673611111111,4.31673611111111
"228",2008-04-25,"2008-04-25 12:00:00",4.78631944444444,4.78631944444444
"229",2008-04-26,"2008-04-26 12:00:00",5.48569444444444,5.48569444444444
"230",2008-04-27,"2008-04-27 12:00:00",5.55798611111111,5.55798611111111
"231",2008-04-28,"2008-04-28 12:00:00",5.42729166666667,5.42729166666667
"232",2008-04-29,"2008-04-29 12:00:00",5.38638888888889,5.38638888888889
"233",2008-04-30,"2008-04-30 12:00:00",5.50375,5.50375
"234",2008-05-01,"2008-05-01 12:00:00",5.59236111111111,5.59236111111111
"235",2008-05-02,"2008-05-02 12:00:00",5.70861111111111,5.70861111111111
"236",2008-05-03,"2008-05-03 12:00:00",5.64173611111111,5.64173611111111
"237",2008-05-04,"2008-05-04 12:00:00",5.57368055555556,5.57368055555556
"238",2008-05-05,"2008-05-05 12:00:00",5.68243055555556,5.68243055555556
"239",2008-05-06,"2008-05-06 12:00:00",5.85423611111111,5.85423611111111
"240",2008-05-07,"2008-05-07 12:00:00",6.056875,6.056875
"241",2008-05-08,"2008-05-08 12:00:00",6.76527777777778,6.76527777777778
"242",2008-05-09,"2008-05-09 12:00:00",7.36340277777778,7.36340277777778
"243",2008-05-10,"2008-05-10 12:00:00",8.29055555555555,8.29055555555555
"244",2008-05-11,"2008-05-11 12:00:00",8.23718309859155,8.23718309859155
"245",2008-05-12,"2008-05-12 12:00:00",8.62972222222222,8.62972222222222
"246",2008-05-13,"2008-05-13 12:00:00",9.22277777777778,9.22277777777778
"247",2008-05-14,"2008-05-14 12:00:00",9.23631944444444,9.23631944444444
"248",2008-05-15,"2008-05-15 12:00:00",9.3319014084507,9.3319014084507
"249",2008-05-16,"2008-05-16 12:00:00",9.48467153284671,9.48467153284671
"250",2008-05-17,"2008-05-17 12:00:00",9.93601398601399,9.93601398601399
"251",2008-05-18,"2008-05-18 12:00:00",9.5965,9.5965
"252",2008-05-19,"2008-05-19 12:00:00",9.56014184397163,9.56014184397163
"253",2008-05-20,"2008-05-20 12:00:00",9.76629370629371,9.76629370629371
"254",2008-05-21,"2008-05-21 12:00:00",9.94592857142857,9.94592857142857
"255",2008-05-22,"2008-05-22 12:00:00",10.1370833333333,10.1370833333333
"256",2008-05-23,"2008-05-23 12:00:00",10.4874125874126,10.4874125874126
"257",2008-05-24,"2008-05-24 12:00:00",10.733309352518,10.733309352518
"258",2008-05-25,"2008-05-25 12:00:00",10.8212142857143,10.8212142857143
"259",2008-05-26,"2008-05-26 12:00:00",11.1786713286713,11.1786713286713
"260",2008-05-27,"2008-05-27 12:00:00",11.8983216783217,11.8983216783217
"261",2008-05-28,"2008-05-28 12:00:00",12.5845255474453,12.5845255474453
"262",2008-05-29,"2008-05-29 12:00:00",12.2839130434783,12.2839130434783
"263",2008-05-30,"2008-05-30 12:00:00",12.6170921985816,12.6170921985816
"264",2008-05-31,"2008-05-31 12:00:00",12.8509219858156,12.8509219858156
"265",2008-06-01,"2008-06-01 12:00:00",12.8108510638298,12.8108510638298
"266",2008-06-02,"2008-06-02 12:00:00",13.1770921985816,13.1770921985816
"267",2008-06-03,"2008-06-03 12:00:00",12.9901398601399,12.9901398601399
"268",2008-06-04,"2008-06-04 12:00:00",13.4014184397163,13.4014184397163
"269",2008-06-05,"2008-06-05 12:00:00",13.648865248227,13.648865248227
"270",2008-06-06,"2008-06-06 12:00:00",13.7384848484848,13.7384848484848
"271",2008-06-07,"2008-06-07 12:00:00",13.759014084507,13.759014084507
"272",2008-06-08,"2008-06-08 12:00:00",13.9451388888889,13.9451388888889
"273",2008-06-09,"2008-06-09 12:00:00",14.2011805555556,14.2011805555556
"274",2008-06-10,"2008-06-10 12:00:00",14.0475694444444,14.0475694444444
"275",2008-06-11,"2008-06-11 12:00:00",14.0025694444444,14.0025694444444
"276",2008-06-12,"2008-06-12 12:00:00",14.1578571428571,14.1578571428571
"277",2008-06-13,"2008-06-13 12:00:00",14.7004225352113,14.7004225352113
"278",2008-06-14,"2008-06-14 12:00:00",14.5669230769231,14.5669230769231
"279",2008-06-15,"2008-06-15 12:00:00",14.4331343283582,14.4331343283582
"280",2008-06-16,"2008-06-16 12:00:00",15.0207638888889,15.0207638888889
"281",2008-06-17,"2008-06-17 12:00:00",15.255034965035,15.255034965035
"282",2008-06-18,"2008-06-18 12:00:00",14.8957142857143,14.8957142857143
"283",2008-06-19,"2008-06-19 12:00:00",15.007972027972,15.007972027972
"284",2008-06-20,"2008-06-20 12:00:00",15.1172535211268,15.1172535211268
"285",2008-06-21,"2008-06-21 12:00:00",15.2663636363636,15.2663636363636
"286",2008-06-22,"2008-06-22 12:00:00",15.1593661971831,15.1593661971831
"287",2008-06-23,"2008-06-23 12:00:00",15.5808333333333,15.5808333333333
"288",2008-06-24,"2008-06-24 12:00:00",15.179014084507,15.179014084507
"289",2008-06-25,"2008-06-25 12:00:00",15.2487412587413,15.2487412587413
"290",2008-06-26,"2008-06-26 12:00:00",15.7000714285714,15.7000714285714
"291",2008-06-27,"2008-06-27 12:00:00",15.7230769230769,15.7230769230769
"292",2008-06-28,"2008-06-28 12:00:00",15.9979861111111,15.9979861111111
"293",2008-06-29,"2008-06-29 12:00:00",16.117676056338,16.117676056338
"294",2008-06-30,"2008-06-30 12:00:00",16.2210489510489,16.2210489510489
"295",2008-07-01,"2008-07-01 12:00:00",16.6179166666667,16.6179166666667
"296",2008-07-02,"2008-07-02 12:00:00",16.3195804195804,16.3195804195804
"297",2008-07-03,"2008-07-03 12:00:00",16.9533566433566,16.9533566433566
"298",2008-07-04,"2008-07-04 12:00:00",16.7266433566434,16.7266433566434
"299",2008-07-05,"2008-07-05 12:00:00",16.4842361111111,16.4842361111111
"300",2008-07-06,"2008-07-06 12:00:00",17.4073426573427,17.4073426573427
"301",2008-07-07,"2008-07-07 12:00:00",17.3492307692308,17.3492307692308
"302",2008-07-08,"2008-07-08 12:00:00",17.1462676056338,17.1462676056338
"303",2008-07-09,"2008-07-09 12:00:00",17.6013888888889,17.6013888888889
"304",2008-07-10,"2008-07-10 12:00:00",16.9595104895105,16.9595104895105
"305",2008-07-11,"2008-07-11 12:00:00",17.2606944444444,17.2606944444444
"306",2008-07-12,"2008-07-12 12:00:00",17.58875,17.58875
"307",2008-07-13,"2008-07-13 12:00:00",18.2794405594406,18.2794405594406
"308",2008-07-14,"2008-07-14 12:00:00",18.4957638888889,18.4957638888889
"309",2008-07-15,"2008-07-15 12:00:00",17.7387412587413,17.7387412587413
"310",2008-07-16,"2008-07-16 12:00:00",17.6855633802817,17.6855633802817
"311",2008-07-17,"2008-07-17 12:00:00",17.4637762237762,17.4637762237762
"312",2008-07-18,"2008-07-18 12:00:00",18.3527777777778,18.3527777777778
"313",2008-07-19,"2008-07-19 12:00:00",18.9120138888889,18.9120138888889
"314",2008-07-20,"2008-07-20 12:00:00",18.1564788732394,18.1564788732394
"315",2008-07-21,"2008-07-21 12:00:00",18.6838888888889,18.6838888888889
"316",2008-07-22,"2008-07-22 12:00:00",19.1851388888889,19.1851388888889
"317",2008-07-23,"2008-07-23 12:00:00",21.2416901408451,21.2416901408451
"318",2008-07-24,"2008-07-24 12:00:00",22.2152083333333,22.2152083333333
"319",2008-07-25,"2008-07-25 12:00:00",21.379020979021,21.379020979021
"320",2008-07-26,"2008-07-26 12:00:00",20.45375,20.45375
"321",2008-07-27,"2008-07-27 12:00:00",21.0018881118881,21.0018881118881
"322",2008-07-28,"2008-07-28 12:00:00",20.2002083333333,20.2002083333333
"323",2008-07-29,"2008-07-29 12:00:00",19.8192361111111,19.8192361111111
"324",2008-07-30,"2008-07-30 12:00:00",19.6337588652482,19.6337588652482
"325",2008-07-31,"2008-07-31 12:00:00",20.1297163120567,20.1297163120567
"326",2008-08-01,"2008-08-01 12:00:00",20.3833333333333,20.3833333333333
"327",2008-08-02,"2008-08-02 12:00:00",20.1129166666667,20.1129166666667
"328",2008-08-03,"2008-08-03 12:00:00",20.6004225352113,20.6004225352113
"329",2008-08-04,"2008-08-04 12:00:00",19.8592957746479,19.8592957746479
"330",2008-08-05,"2008-08-05 12:00:00",20.0590845070423,20.0590845070423
"331",2008-08-06,"2008-08-06 12:00:00",22.0653846153846,22.0653846153846
"332",2008-08-07,"2008-08-07 12:00:00",21.9068794326241,21.9068794326241
"333",2008-08-08,"2008-08-08 12:00:00",21.7954285714286,21.7954285714286
"334",2008-08-09,"2008-08-09 12:00:00",21.5752857142857,21.5752857142857
"335",2008-08-10,"2008-08-10 12:00:00",21.2166433566434,21.2166433566434
"336",2008-08-11,"2008-08-11 12:00:00",21.2815384615385,21.2815384615385
"337",2008-08-12,"2008-08-12 12:00:00",21.2041134751773,21.2041134751773
"338",2008-08-13,"2008-08-13 12:00:00",20.9165492957746,20.9165492957746
"339",2008-08-14,"2008-08-14 12:00:00",20.7625694444444,20.7625694444444
"340",2008-08-15,"2008-08-15 12:00:00",20.6565714285714,20.6565714285714
"341",2008-08-16,"2008-08-16 12:00:00",20.5557446808511,20.5557446808511
"342",2008-08-17,"2008-08-17 12:00:00",20.6083687943262,20.6083687943262
"343",2008-08-18,"2008-08-18 12:00:00",21.0963194444444,21.0963194444444
"344",2008-08-19,"2008-08-19 12:00:00",21.2102836879433,21.2102836879433
"345",2008-08-20,"2008-08-20 12:00:00",20.7152112676056,20.7152112676056
"346",2008-08-21,"2008-08-21 12:00:00",20.4040277777778,20.4040277777778
"347",2008-08-22,"2008-08-22 12:00:00",20.4235664335664,20.4235664335664
"348",2008-08-23,"2008-08-23 12:00:00",20.5400704225352,20.5400704225352
"349",2008-08-24,"2008-08-24 12:00:00",20.5816197183099,20.5816197183099
"350",2008-08-25,"2008-08-25 12:00:00",21.1143661971831,21.1143661971831
"351",2008-08-26,"2008-08-26 12:00:00",20.9785915492958,20.9785915492958
"352",2008-08-27,"2008-08-27 12:00:00",20.694,20.694
"353",2008-08-28,"2008-08-28 12:00:00",20.6039583333333,20.6039583333333
